2025-05-28 16:58:53.441130
"0.02161" LEYEZ="0.57736" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03119" REYEY="0.01972" REYEZ="0.57776" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.21774" FPOGY="0.06195" FPOGS="3278.61743" FPOGD="0.10034" FPOGID="6818" FPOGV="1" LPOGX="0.23202" LPOGY="0.09878" LPOGV="1" RPOGX="0.19867" RPOGY="-0.00109" RPOGV="1" BPOGX="0.21534" BPOGY="0.04885" BPOGV="1" LPCX="0.31083" LPCY="0.38478" LPD="24.35159" LPS="0.77108" LPV="1" RPCX="0.60718" RPCY="0.38148" RPD="22.65530" RPS="0.77108" RPV="1" LEYEX="-0.03960" LEYEY="0.01811" LEYEZ="0.56140" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02430" REYEY="0.01925" REYEZ="0.58078" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.55794" FPOGY="0.40218" FPOGS="3280.07812" FPOGD="0.06616" FPOGID="6821" FPOGV="1" LPOGX="0.57028" LPOGY="0.37703" LPOGV="1" RPOGX="0.55337" RPOGY="0.31704" RPOGV="1" BPOGX="0.56183" BPOGY="0.34704" BPOGV="1" LPCX="0.34051" LPCY="0.38911" LPD="20.72566" LPS="0.78328" LPV="1" RPCX="0.63909" RPCY="0.39695" RPD="21.04490" RPS="0.78763" RPV="1" LEYEX="-0.03474" LEYEY="0.01811" LEYEZ="0.57498" LPUPILD="0.00384" LPUPILV="1" REYEX="0.03060" REYEY="0.01687" REYEZ="0.57980" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55824" FPOGY="0.39743" FPOGS="3280.07812" FPOGD="0.07251" FPOGID="6821" FPOGV="1" LPOGX="0.56969" LPOGY="0.37324" LPOGV="1" RPOGX="0.55337" RPOGY="0.31704" RPOGV="1" BPOGX="0.56153" BPOGY="0.34514" BPOGV="1" LPCX="0.34029" LPCY="0.38921" LPD="21.09128" LPS="0.78763" LPV="1" RPCX="0.63908" RPCY="0.39683" RPD="20.73106" RPS="0.78763" RPV="1" LEYEX="-0.03499" LEYEY="0.01820" LEYEZ="0.57765" LPUPILD="0.00377" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55734" FPOGY="0.39359" FPOGS="3280.07812" FPOGD="0.07935" FPOGID="6821" FPOGV="1" LPOGX="0.55160" LPOGY="0.36976" LPOGV="1" RPOGX="0.54158" RPOGY="0.32539" RPOGV="1" BPOGX="0.54659" BPOGY="0.34758" BPOGV="1" LPCX="0.34025" LPCY="0.38954" LPD="21.65549" LPS="0.78763" LPV="1" RPCX="0.63908" RPCY="0.39693" RPD="20.58682" RPS="0.78328" RPV="1" LEYEX="-0.03499" LEYEY="0.01820" LEYEZ="0.57765" LPUPILD="0.00372" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55741" FPOGY="0.39093" FPOGS="3280.07812" FPOGD="0.08618" FPOGID="6821" FPOGV="1" LPOGX="0.54701" LPOGY="0.38074" LPOGV="1" RPOGX="0.56965" RPOGY="0.33179" RPOGV="1" BPOGX="0.55833" BPOGY="0.35627" BPOGV="1" LPCX="0.34017" LPCY="0.38951" LPD="21.71029" LPS="0.78328" LPV="1" RPCX="0.63906" RPCY="0.39692" RPD="20.56540" RPS="0.77893" RPV="1" LEYEX="-0.03499" LEYEY="0.01820" LEYEZ="0.57765" LPUPILD="0.00368" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00371" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55750" FPOGY="0.38874" FPOGS="3280.07812" FPOGD="0.09302" FPOGID="6821" FPOGV="1" LPOGX="0.54773" LPOGY="0.38448" LPOGV="1" RPOGX="0.56965" RPOGY="0.33179" RPOGV="1" BPOGX="0.55869" BPOGY="0.35814" BPOGV="1" LPCX="0.34022" LPCY="0.38955" LPD="21.48642" LPS="0.77893" LPV="1" RPCX="0.63891" RPCY="0.39708" RPD="21.00343" RPS="0.77893" RPV="1" LEYEX="-0.03497" LEYEY="0.01814" LEYEZ="0.57589" LPUPILD="0.00377" LPUPILV="1" REYEX="0.03017" REYEY="0.01668" REYEZ="0.57319" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55722" FPOGY="0.36068" FPOGS="3280.07812" FPOGD="0.09302" FPOGID="6821" FPOGV="0" LPOGX="0.53480" LPOGY="0.38852" LPOGV="1" RPOGX="0.55831" RPOGY="0.33436" RPOGV="1" BPOGX="0.54655" BPOGY="0.36144" BPOGV="1" LPCX="0.34006" LPCY="0.38954" LPD="21.42706" LPS="0.77893" LPV="1" RPCX="0.63889" RPCY="0.39705" RPD="20.90798" RPS="0.78328" RPV="1" LEYEX="-0.03497" LEYEY="0.01814" LEYEZ="0.57589" LPUPILD="0.00379" LPUPILV="1" REYEX="0.03017" REYEY="0.01668" REYEZ="0.57319" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55558" FPOGY="0.36282" FPOGS="3280.07812" FPOGD="0.09302" FPOGID="6821" FPOGV="0" LPOGX="0.55708" LPOGY="0.39839" LPOGV="1" RPOGX="0.55079" RPOGY="0.33152" RPOGV="1" BPOGX="0.55393" BPOGY="0.36496" BPOGV="1" LPCX="0.34000" LPCY="0.38966" LPD="21.36750" LPS="0.78328" LPV="1" RPCX="0.63886" RPCY="0.39709" RPD="21.02765" RPS="0.78763" RPV="1" LEYEX="-0.03497" LEYEY="0.01814" LEYEZ="0.57589" LPUPILD="0.00379" LPUPILV="1" REYEX="0.03017" REYEY="0.01668" REYEZ="0.57319" RPUPILD="0.00363" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55492" FPOGY="0.36292" FPOGS="3280.07812" FPOGD="0.09302" FPOGID="6821" FPOGV="0" LPOGX="0.55642" LPOGY="0.39473" LPOGV="1" RPOGX="0.55079" RPOGY="0.33152" RPOGV="1" BPOGX="0.55360" BPOGY="0.36313" BPOGV="1" LPCX="0.33989" LPCY="0.38959" LPD="21.17845" LPS="0.78763" LPV="1" RPCX="0.63871" RPCY="0.39703" RPD="21.01130" RPS="0.78763" RPV="1" LEYEX="-0.03523" LEYEY="0.01823" LEYEZ="0.58018" LPUPILD="0.00386" LPUPILV="1" REYEX="0.02961" REYEY="0.01635" REYEZ="0.56342" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55576" FPOGY="0.36239" FPOGS="3280.17773" FPOGD="0.02026" FPOGID="6822" FPOGV="1" LPOGX="0.53869" LPOGY="0.39639" LPOGV="1" RPOGX="0.57784" RPOGY="0.32523" RPOGV="1" BPOGX="0.55827" BPOGY="0.36081" BPOGV="1" LPCX="0.33975" LPCY="0.38954" LPD="21.13399" LPS="0.78763" LPV="1" RPCX="0.63870" RPCY="0.39703" RPD="21.01318" RPS="0.78328" RPV="1" LEYEX="-0.03523" LEYEY="0.01823" LEYEZ="0.58018" LPUPILD="0.00381" LPUPILV="1" REYEX="0.02961" REYEY="0.01635" REYEZ="0.56342" RPUPILD="0.00361" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.55892" FPOGY="0.36409" FPOGS="3280.17773" FPOGD="0.02710" FPOGID="6822" FPOGV="1" LPOGX="0.56536" LPOGY="0.41103" LPOGV="1" RPOGX="0.57782" RPOGY="0.33074" RPOGV="1" BPOGX="0.57159" BPOGY="0.37088" BPOGV="1" LPCX="0.33963" LPCY="0.38943" LPD="20.90497" LPS="0.78328" LPV="1" RPCX="0.63862" RPCY="0.39706" RPD="20.97784" RPS="0.77893" RPV="1" LEYEX="-0.03523" LEYEY="0.01823" LEYEZ="0.58018" LPUPILD="0.00379" LPUPILV="1" REYEX="0.02961" REYEY="0.01635" REYEZ="0.56342" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56101" FPOGY="0.36651" FPOGS="3280.17773" FPOGD="0.03369" FPOGID="6822" FPOGV="1" LPOGX="0.56658" LPOGY="0.41814" LPOGV="1" RPOGX="0.57634" RPOGY="0.33903" RPOGV="1" BPOGX="0.57146" BPOGY="0.37859" BPOGV="1" LPCX="0.33961" LPCY="0.38971" LPD="21.47643" LPS="0.77468" LPV="1" RPCX="0.63859" RPCY="0.39706" RPD="20.98451" RPS="0.77033" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00377" LPUPILV="1" REYEX="0.02986" REYEY="0.01658" REYEZ="0.56975" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56049" FPOGY="0.36676" FPOGS="3280.17773" FPOGD="0.04053" FPOGID="6822" FPOGV="1" LPOGX="0.55507" LPOGY="0.40530" LPOGV="1" RPOGX="0.55966" RPOGY="0.33127" RPOGV="1" BPOGX="0.55736" BPOGY="0.36828" BPOGV="1" LPCX="0.33956" LPCY="0.38964" LPD="21.75451" LPS="0.76608" LPV="1" RPCX="0.63853" RPCY="0.39700" RPD="21.13325" RPS="0.76608" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00377" LPUPILV="1" REYEX="0.02986" REYEY="0.01658" REYEZ="0.56975" RPUPILD="0.00364" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56114" FPOGY="0.36490" FPOGS="3280.17773" FPOGD="0.04712" FPOGID="6822" FPOGV="1" LPOGX="0.56448" LPOGY="0.39192" LPOGV="1" RPOGX="0.56689" RPOGY="0.31180" RPOGV="1" BPOGX="0.56569" BPOGY="0.35186" BPOGV="1" LPCX="0.33957" LPCY="0.38955" LPD="21.76183" LPS="0.76184" LPV="1" RPCX="0.63853" RPCY="0.39696" RPD="21.21103" RPS="0.76184" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00376" LPUPILV="1" REYEX="0.02986" REYEY="0.01658" REYEZ="0.56975" RPUPILD="0.00363" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56161" FPOGY="0.36367" FPOGS="3280.17773" FPOGD="0.05347" FPOGID="6822" FPOGV="1" LPOGX="0.56448" LPOGY="0.39192" LPOGV="1" RPOGX="0.56625" RPOGY="0.31583" RPOGV="1" BPOGX="0.56537" BPOGY="0.35388" BPOGV="1" LPCX="0.33949" LPCY="0.38913" LPD="21.28844" LPS="0.76184" LPV="1" RPCX="0.63855" RPCY="0.39681" RPD="21.54380" RPS="0.75785" RPV="1" LEYEX="-0.03516" LEYEY="0.01823" LEYEZ="0.57749" LPUPILD="0.00389" LPUPILV="1" REYEX="0.02939" REYEY="0.01634" REYEZ="0.55998" RPUPILD="0.00360" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56405" FPOGY="0.35953" FPOGS="3280.17773" FPOGD="0.06030" FPOGID="6822" FPOGV="1" LPOGX="0.58331" LPOGY="0.33779" LPOGV="1" RPOGX="0.58870" RPOGY="0.30665" RPOGV="1" BPOGX="0.58600" BPOGY="0.32222" BPOGV="1" LPCX="0.33979" LPCY="0.38876" LPD="21.21490" LPS="0.76210" LPV="1" RPCX="0.63875" RPCY="0.39633" RPD="20.63630" RPS="0.75811" RPV="1" LEYEX="-0.03516" LEYEY="0.01823" LEYEZ="0.57749" LPUPILD="0.00389" LPUPILV="1" REYEX="0.02939" REYEY="0.01634" REYEZ="0.55998" RPUPILD="0.00372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56519" FPOGY="0.35655" FPOGS="3280.17773" FPOGD="0.06714" FPOGID="6822" FPOGV="1" LPOGX="0.57671" LPOGY="0.33023" LPOGV="1" RPOGX="0.57648" RPOGY="0.32322" RPOGV="1" BPOGX="0.57659" BPOGY="0.32672" BPOGV="1" LPCX="0.33977" LPCY="0.38873" LPD="21.21525" LPS="0.76236" LPV="1" RPCX="0.63877" RPCY="0.39631" RPD="20.57346" RPS="0.75838" RPV="1" LEYEX="-0.03516" LEYEY="0.01823" LEYEZ="0.57749" LPUPILD="0.00387" LPUPILV="1" REYEX="0.02939" REYEY="0.01634" REYEZ="0.55998" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56616" FPOGY="0.35422" FPOGS="3280.17773" FPOGD="0.07349" FPOGID="6822" FPOGV="1" LPOGX="0.57723" LPOGY="0.33404" LPOGV="1" RPOGX="0.57648" RPOGY="0.32322" RPOGV="1" BPOGX="0.57686" BPOGY="0.32863" BPOGV="1" LPCX="0.33972" LPCY="0.38912" LPD="21.77865" LPS="0.75838" LPV="1" RPCX="0.63874" RPCY="0.39625" RPD="20.71619" RPS="0.75838" RPV="1" LEYEX="-0.03490" LEYEY="0.01817" LEYEZ="0.57407" LPUPILD="0.00389" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56673" FPOGY="0.35282" FPOGS="3280.17773" FPOGD="0.08032" FPOGID="6822" FPOGV="1" LPOGX="0.57120" LPOGY="0.34540" LPOGV="1" RPOGX="0.57574" RPOGY="0.32661" RPOGV="1" BPOGX="0.57347" BPOGY="0.33601" BPOGV="1" LPCX="0.33964" LPCY="0.38909" LPD="21.78133" LPS="0.75413" LPV="1" RPCX="0.63868" RPCY="0.39628" RPD="20.75476" RPS="0.75811" RPV="1" LEYEX="-0.03490" LEYEY="0.01817" LEYEZ="0.57407" LPUPILD="0.00388" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56747" FPOGY="0.35250" FPOGS="3280.17773" FPOGD="0.08667" FPOGID="6822" FPOGV="1" LPOGX="0.57250" LPOGY="0.35900" LPOGV="1" RPOGX="0.58189" RPOGY="0.33760" RPOGV="1" BPOGX="0.57719" BPOGY="0.34830" BPOGV="1" LPCX="0.33959" LPCY="0.38913" LPD="21.82389" LPS="0.75386" LPV="1" RPCX="0.63875" RPCY="0.39632" RPD="20.60788" RPS="0.75785" RPV="1" LEYEX="-0.03490" LEYEY="0.01817" LEYEZ="0.57407" LPUPILD="0.00386" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56813" FPOGY="0.35196" FPOGS="3280.17773" FPOGD="0.09473" FPOGID="6822" FPOGV="1" LPOGX="0.57195" LPOGY="0.35530" LPOGV="1" RPOGX="0.58262" RPOGY="0.33369" RPOGV="1" BPOGX="0.57728" BPOGY="0.34449" BPOGV="1" LPCX="0.33976" LPCY="0.38875" LPD="21.24041" LPS="0.75785" LPV="1" RPCX="0.63878" RPCY="0.39633" RPD="20.51220" RPS="0.76184" RPV="1" LEYEX="-0.03499" LEYEY="0.01811" LEYEZ="0.57482" LPUPILD="0.00387" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56915" FPOGY="0.35058" FPOGS="3280.17773" FPOGD="0.10034" FPOGID="6822" FPOGV="1" LPOGX="0.57508" LPOGY="0.34892" LPOGV="1" RPOGX="0.59381" RPOGY="0.31078" RPOGV="1" BPOGX="0.58444" BPOGY="0.32985" BPOGV="1" LPCX="0.33976" LPCY="0.38874" LPD="21.15246" LPS="0.76608" LPV="1" RPCX="0.63880" RPCY="0.39634" RPD="20.50020" RPS="0.76608" RPV="1" LEYEX="-0.03499" LEYEY="0.01811" LEYEZ="0.57482" LPUPILD="0.00387" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.56967" FPOGY="0.34977" FPOGS="3280.17773" FPOGD="0.10742" FPOGID="6822" FPOGV="1" LPOGX="0.57397" LPOGY="0.34357" LPOGV="1" RPOGX="0.58214" RPOGY="0.33011" RPOGV="1" BPOGX="0.57806" BPOGY="0.33684" BPOGV="1" LPCX="0.33975" LPCY="0.38878" LPD="21.17491" LPS="0.77033" LPV="1" RPCX="0.63880" RPCY="0.39633" RPD="20.43685" RPS="0.77033" RPV="1" LEYEX="-0.03499" LEYEY="0.01811" LEYEZ="0.57482" LPUPILD="0.00387" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57014" FPOGY="0.34905" FPOGS="3280.17773" FPOGD="0.11353" FPOGID="6822" FPOGV="1" LPOGX="0.57397" LPOGY="0.34357" LPOGV="1" RPOGX="0.58214" RPOGY="0.33011" RPOGV="1" BPOGX="0.57806" BPOGY="0.33684" BPOGV="1" LPCX="0.33981" LPCY="0.38877" LPD="21.26882" LPS="0.77033" LPV="1" RPCX="0.63882" RPCY="0.39635" RPD="20.47009" RPS="0.77033" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00387" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57065" FPOGY="0.34870" FPOGS="3280.17773" FPOGD="0.12085" FPOGID="6822" FPOGV="1" LPOGX="0.57486" LPOGY="0.35134" LPOGV="1" RPOGX="0.58501" RPOGY="0.33331" RPOGV="1" BPOGX="0.57994" BPOGY="0.34233" BPOGV="1" LPCX="0.33991" LPCY="0.38858" LPD="20.66694" LPS="0.76608" LPV="1" RPCX="0.63878" RPCY="0.39636" RPD="20.39673" RPS="0.76608" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00391" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57134" FPOGY="0.34859" FPOGS="3280.17773" FPOGD="0.12720" FPOGID="6822" FPOGV="1" LPOGX="0.57510" LPOGY="0.35146" LPOGV="1" RPOGX="0.59382" RPOGY="0.34159" RPOGV="1" BPOGX="0.58446" BPOGY="0.34653" BPOGV="1" LPCX="0.33985" LPCY="0.38860" LPD="20.77943" LPS="0.76184" LPV="1" RPCX="0.63888" RPCY="0.39637" RPD="20.59091" RPS="0.76184" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00391" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57196" FPOGY="0.34868" FPOGS="3280.17773" FPOGD="0.13428" FPOGID="6822" FPOGV="1" LPOGX="0.57567" LPOGY="0.35541" LPOGV="1" RPOGX="0.59299" RPOGY="0.34572" RPOGV="1" BPOGX="0.58433" BPOGY="0.35056" BPOGV="1" LPCX="0.33991" LPCY="0.38857" LPD="20.79081" LPS="0.75759" LPV="1" RPCX="0.63881" RPCY="0.39662" RPD="21.49816" RPS="0.75759" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00393" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57227" FPOGY="0.34786" FPOGS="3280.17773" FPOGD="0.14014" FPOGID="6822" FPOGV="1" LPOGX="0.58534" LPOGY="0.35426" LPOGV="1" RPOGX="0.57222" RPOGY="0.30673" RPOGV="1" BPOGX="0.57878" BPOGY="0.33049" BPOGV="1" LPCX="0.33990" LPCY="0.38864" LPD="20.94649" LPS="0.75759" LPV="1" RPCX="0.63901" RPCY="0.39682" RPD="21.50988" RPS="0.75759" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00398" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57275" FPOGY="0.34723" FPOGS="3280.17773" FPOGD="0.14746" FPOGID="6822" FPOGV="1" LPOGX="0.59111" LPOGY="0.35956" LPOGV="1" RPOGX="0.57527" RPOGY="0.30735" RPOGV="1" BPOGX="0.58319" BPOGY="0.33346" BPOGV="1" LPCX="0.34003" LPCY="0.38863" LPD="20.87092" LPS="0.75759" LPV="1" RPCX="0.63906" RPCY="0.39678" RPD="21.64246" RPS="0.75759" RPV="1" LEYEX="-0.03407" LEYEY="0.01765" LEYEZ="0.56038" LPUPILD="0.00395" LPUPILV="1" REYEX="0.02961" REYEY="0.01644" REYEZ="0.56342" RPUPILD="0.00371" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57319" FPOGY="0.34649" FPOGS="3280.17773" FPOGD="0.15405" FPOGID="6822" FPOGV="1" LPOGX="0.59062" LPOGY="0.35562" LPOGV="1" RPOGX="0.57600" RPOGY="0.30301" RPOGV="1" BPOGX="0.58331" BPOGY="0.32932" BPOGV="1" LPCX="0.34005" LPCY="0.38874" LPD="21.42642" LPS="0.76184" LPV="1" RPCX="0.63911" RPCY="0.39665" RPD="21.49224" RPS="0.76184" RPV="1" LEYEX="-0.03497" LEYEY="0.01814" LEYEZ="0.57589" LPUPILD="0.00391" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00373" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57261" FPOGY="0.34540" FPOGS="3280.17773" FPOGD="0.16089" FPOGID="6822" FPOGV="1" LPOGX="0.55207" LPOGY="0.34167" LPOGV="1" RPOGX="0.56563" RPOGY="0.29706" RPOGV="1" BPOGX="0.55885" BPOGY="0.31937" BPOGV="1" LPCX="0.34020" LPCY="0.38869" LPD="21.43468" LPS="0.76608" LPV="1" RPCX="0.63910" RPCY="0.39668" RPD="21.49131" RPS="0.76608" RPV="1" LEYEX="-0.03497" LEYEY="0.01814" LEYEZ="0.57589" LPUPILD="0.00399" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00373" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57225" FPOGY="0.34431" FPOGS="3280.17773" FPOGD="0.16724" FPOGID="6822" FPOGV="1" LPOGX="0.55583" LPOGY="0.34004" LPOGV="1" RPOGX="0.57073" RPOGY="0.29387" RPOGV="1" BPOGX="0.56328" BPOGY="0.31696" BPOGV="1" LPCX="0.34020" LPCY="0.38868" LPD="21.44413" LPS="0.77033" LPV="1" RPCX="0.63911" RPCY="0.39670" RPD="21.29139" RPS="0.77033" RPV="1" LEYEX="-0.03497" LEYEY="0.01814" LEYEZ="0.57589" LPUPILD="0.00399" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00384" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57192" FPOGY="0.34329" FPOGS="3280.17773" FPOGD="0.17407" FPOGID="6822" FPOGV="1" LPOGX="0.55583" LPOGY="0.34004" LPOGV="1" RPOGX="0.57073" RPOGY="0.29387" RPOGV="1" BPOGX="0.56328" BPOGY="0.31696" BPOGV="1" LPCX="0.34040" LPCY="0.38861" LPD="21.34284" LPS="0.77033" LPV="1" RPCX="0.63939" RPCY="0.39670" RPD="21.84923" RPS="0.77033" RPV="1" LEYEX="-0.03412" LEYEY="0.01776" LEYEZ="0.56257" LPUPILD="0.00398" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00367" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57197" FPOGY="0.34231" FPOGS="3280.17773" FPOGD="0.18042" FPOGID="6822" FPOGV="1" LPOGX="0.56639" LPOGY="0.32875" LPOGV="1" RPOGX="0.58028" RPOGY="0.30286" RPOGV="1" BPOGX="0.57334" BPOGY="0.31580" BPOGV="1" LPCX="0.34048" LPCY="0.38863" LPD="21.38238" LPS="0.76608" LPV="1" RPCX="0.63946" RPCY="0.39667" RPD="21.38997" RPS="0.76608" RPV="1" LEYEX="-0.03412" LEYEY="0.01776" LEYEZ="0.56257" LPUPILD="0.00399" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00371" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57242" FPOGY="0.34148" FPOGS="3280.17773" FPOGD="0.18799" FPOGID="6822" FPOGV="1" LPOGX="0.57846" LPOGY="0.33407" LPOGV="1" RPOGX="0.59158" RPOGY="0.30242" RPOGV="1" BPOGX="0.58502" BPOGY="0.31824" BPOGV="1" LPCX="0.34058" LPCY="0.38856" LPD="21.57800" LPS="0.76184" LPV="1" RPCX="0.63952" RPCY="0.39669" RPD="21.41136" RPS="0.76184" RPV="1" LEYEX="-0.03412" LEYEY="0.01776" LEYEZ="0.56257" LPUPILD="0.00393" LPUPILV="1" REYEX="0.02967" REYEY="0.01638" REYEZ="0.56295" RPUPILD="0.00371" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.57284" FPOGY="0.34085" FPOGS="3280.17773" FPOGD="0.19409" FPOGID="6822" FPOGV="1" LPOGX="0.57901" LPOGY="0.33811" LPOGV="1" RPOGX="0.59076" RPOGY="0.30676" RPOGV="1" BPOGX="0.58489" BPOGY="0.32244" BPOGV="1" LPCX="0.34082" LPCY="0.38857" LPD="21.77558" LPS="0.75759" LPV="1" RPCX="0.63981" RPCY="0.39674" RPD="21.56432" RPS="0.75759" RPV="1" LEYEX="-0.03437" LEYEY="0.01794" LEYEZ="0.56811" LPUPILD="0.00394" LPUPILV="1" REYEX="0.03048" REYEY="0.01678" REYEZ="0.57667" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
