2025-05-27 11:34:25.568261
179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00420" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="972" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4984.30615" FPOGD="0.37305" FPOGID="14364" FPOGV="0" LPOGX="0.63393" LPOGY="0.00353" LPOGV="0" RPOGX="0.62795" RPOGY="-0.17038" RPOGV="0" BPOGX="0.62795" BPOGY="-0.17038" BPOGV="0" LPCX="0.17452" LPCY="0.92205" LPD="16.84113" LPS="0.63703" LPV="1" RPCX="0.62933" RPCY="0.45380" RPD="12.21589" RPS="0.63703" RPV="0" LEYEX="-0.03179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00482" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.02844" BKPMIN="22" />
<REC FPOGX="0.59390" FPOGY="0.28505" FPOGS="4986.60303" FPOGD="0.20117" FPOGID="14371" FPOGV="1" LPOGX="0.58310" LPOGY="0.32910" LPOGV="1" RPOGX="0.62725" RPOGY="0.23051" RPOGV="1" BPOGX="0.60518" BPOGY="0.27980" BPOGV="1" LPCX="0.37559" LPCY="0.50733" LPD="22.22215" LPS="0.66073" LPV="1" RPCX="0.67251" RPCY="0.48545" RPD="23.91093" RPS="0.66073" RPV="1" LEYEX="-0.02474" LEYEY="-0.00282" LEYEZ="0.52306" LPUPILD="0.00415" LPUPILV="1" REYEX="0.03435" REYEY="0.00063" REYEZ="0.52910" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59388" FPOGY="0.28475" FPOGS="4986.60303" FPOGD="0.20801" FPOGID="14371" FPOGV="1" LPOGX="0.58448" LPOGY="0.33284" LPOGV="1" RPOGX="0.60208" RPOGY="0.21767" RPOGV="1" BPOGX="0.59328" BPOGY="0.27526" BPOGV="1" LPCX="0.37468" LPCY="0.50794" LPD="23.32805" LPS="0.65767" LPV="1" RPCX="0.67162" RPCY="0.48544" RPD="24.08159" RPS="0.66080" RPV="1" LEYEX="-0.02474" LEYEY="-0.00282" LEYEZ="0.52306" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03435" REYEY="0.00063" REYEZ="0.52910" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59387" FPOGY="0.28447" FPOGS="4986.60303" FPOGD="0.21484" FPOGID="14371" FPOGV="1" LPOGX="0.57580" LPOGY="0.34106" LPOGV="1" RPOGX="0.61079" RPOGY="0.21004" RPOGV="1" BPOGX="0.59329" BPOGY="0.27555" BPOGV="1" LPCX="0.37441" LPCY="0.50786" LPD="23.08423" LPS="0.65774" LPV="1" RPCX="0.67118" RPCY="0.48551" RPD="23.94505" RPS="0.66087" RPV="1" LEYEX="-0.02474" LEYEY="-0.00282" LEYEZ="0.52306" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03435" REYEY="0.00063" REYEZ="0.52910" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59385" FPOGY="0.28410" FPOGS="4986.60303" FPOGD="0.22168" FPOGID="14371" FPOGV="1" LPOGX="0.57532" LPOGY="0.33764" LPOGV="1" RPOGX="0.61157" RPOGY="0.20593" RPOGV="1" BPOGX="0.59344" BPOGY="0.27178" BPOGV="1" LPCX="0.37371" LPCY="0.50807" LPD="22.92959" LPS="0.66087" LPV="1" RPCX="0.67069" RPCY="0.48521" RPD="23.71859" RPS="0.66400" RPV="1" LEYEX="-0.02581" LEYEY="-0.00295" LEYEZ="0.53799" LPUPILD="0.00414" LPUPILV="1" REYEX="0.03360" REYEY="0.00067" REYEZ="0.52247" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59402" FPOGY="0.28377" FPOGS="4986.60303" FPOGD="0.22803" FPOGID="14371" FPOGV="1" LPOGX="0.58477" LPOGY="0.31138" LPOGV="1" RPOGX="0.61491" RPOGY="0.23432" RPOGV="1" BPOGX="0.59984" BPOGY="0.27285" BPOGV="1" LPCX="0.37293" LPCY="0.50829" LPD="23.02686" LPS="0.66707" LPV="1" RPCX="0.66968" RPCY="0.48518" RPD="23.90236" RPS="0.66707" RPV="1" LEYEX="-0.02581" LEYEY="-0.00295" LEYEZ="0.53799" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03360" REYEY="0.00067" REYEZ="0.52247" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59383" FPOGY="0.28342" FPOGS="4986.60303" FPOGD="0.23486" FPOGID="14371" FPOGV="1" LPOGX="0.57561" LPOGY="0.32405" LPOGV="1" RPOGX="0.59870" RPOGY="0.21772" RPOGV="1" BPOGX="0.58715" BPOGY="0.27088" BPOGV="1" LPCX="0.37252" LPCY="0.50806" LPD="22.29515" LPS="0.67013" LPV="1" RPCX="0.66931" RPCY="0.48504" RPD="24.08692" RPS="0.67013" RPV="1" LEYEX="-0.02581" LEYEY="-0.00295" LEYEZ="0.53799" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03360" REYEY="0.00067" REYEZ="0.52247" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59364" FPOGY="0.28313" FPOGS="4986.60303" FPOGD="0.24121" FPOGID="14371" FPOGV="1" LPOGX="0.57561" LPOGY="0.32405" LPOGV="1" RPOGX="0.59799" RPOGY="0.22175" RPOGV="1" BPOGX="0.58680" BPOGY="0.27290" BPOGV="1" LPCX="0.37180" LPCY="0.50850" LPD="22.72532" LPS="0.67013" LPV="1" RPCX="0.66883" RPCY="0.48496" RPD="23.97785" RPS="0.66700" RPV="1" LEYEX="-0.02581" LEYEY="-0.00295" LEYEZ="0.53799" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03328" REYEY="0.00071" REYEZ="0.52411" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59374" FPOGY="0.28290" FPOGS="4986.60303" FPOGD="0.24854" FPOGID="14371" FPOGV="1" LPOGX="0.57973" LPOGY="0.34094" LPOGV="1" RPOGX="0.61480" RPOGY="0.20776" RPOGV="1" BPOGX="0.59726" BPOGY="0.27435" BPOGV="1" LPCX="0.37095" LPCY="0.50862" LPD="22.69970" LPS="0.66393" LPV="1" RPCX="0.66781" RPCY="0.48493" RPD="24.56379" RPS="0.66080" RPV="1" LEYEX="-0.02581" LEYEY="-0.00295" LEYEZ="0.53799" LPUPILD="0.00425" LPUPILV="1" REYEX="0.03328" REYEY="0.00071" REYEZ="0.52411" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59392" FPOGY="0.28340" FPOGS="4986.60303" FPOGD="0.25488" FPOGID="14371" FPOGV="1" LPOGX="0.58294" LPOGY="0.35971" LPOGV="1" RPOGX="0.61852" RPOGY="0.24487" RPOGV="1" BPOGX="0.60073" BPOGY="0.30229" BPOGV="1" LPCX="0.37056" LPCY="0.50866" LPD="22.97337" LPS="0.65774" LPV="1" RPCX="0.66749" RPCY="0.48468" RPD="24.19020" RPS="0.65460" RPV="1" LEYEX="-0.02581" LEYEY="-0.00295" LEYEZ="0.53799" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03328" REYEY="0.00071" REYEZ="0.52411" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59408" FPOGY="0.28408" FPOGS="4986.60303" FPOGD="0.26172" FPOGID="14371" FPOGV="1" LPOGX="0.58423" LPOGY="0.36934" LPOGV="1" RPOGX="0.61698" RPOGY="0.25238" RPOGV="1" BPOGX="0.60060" BPOGY="0.31086" BPOGV="1" LPCX="0.37011" LPCY="0.50855" LPD="22.55557" LPS="0.64870" LPV="1" RPCX="0.66695" RPCY="0.48441" RPD="23.96532" RPS="0.64870" RPV="1" LEYEX="-0.02529" LEYEY="-0.00291" LEYEZ="0.51129" LPUPILD="0.00420" LPUPILV="1" REYEX="0.03335" REYEY="0.00084" REYEZ="0.53085" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59391" FPOGY="0.28432" FPOGS="4986.60303" FPOGD="0.26904" FPOGID="14371" FPOGV="1" LPOGX="0.58439" LPOGY="0.33114" LPOGV="1" RPOGX="0.58968" RPOGY="0.25594" RPOGV="1" BPOGX="0.58703" BPOGY="0.29354" BPOGV="1" LPCX="0.36919" LPCY="0.50860" LPD="22.57076" LPS="0.64585" LPV="1" RPCX="0.66600" RPCY="0.48423" RPD="24.14054" RPS="0.64899" RPV="1" LEYEX="-0.02529" LEYEY="-0.00291" LEYEZ="0.51129" LPUPILD="0.00423" LPUPILV="1" REYEX="0.03335" REYEY="0.00084" REYEZ="0.53085" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59384" FPOGY="0.28437" FPOGS="4986.60303" FPOGD="0.27490" FPOGID="14371" FPOGV="1" LPOGX="0.57803" LPOGY="0.33989" LPOGV="1" RPOGX="0.60365" RPOGY="0.23297" RPOGV="1" BPOGX="0.59084" BPOGY="0.28643" BPOGV="1" LPCX="0.36893" LPCY="0.50875" LPD="23.04910" LPS="0.64614" LPV="1" RPCX="0.66554" RPCY="0.48429" RPD="24.55392" RPS="0.64928" RPV="1" LEYEX="-0.02529" LEYEY="-0.00291" LEYEZ="0.51129" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03335" REYEY="0.00084" REYEZ="0.53085" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59377" FPOGY="0.28441" FPOGS="4986.60303" FPOGD="0.28174" FPOGID="14371" FPOGV="1" LPOGX="0.57798" LPOGY="0.33956" LPOGV="1" RPOGX="0.60372" RPOGY="0.23259" RPOGV="1" BPOGX="0.59085" BPOGY="0.28608" BPOGV="1" LPCX="0.36836" LPCY="0.50855" LPD="22.34309" LPS="0.64643" LPV="1" RPCX="0.66501" RPCY="0.48402" RPD="24.75787" RPS="0.64957" RPV="1" LEYEX="-0.02569" LEYEY="-0.00292" LEYEZ="0.51315" LPUPILD="0.00423" LPUPILV="1" REYEX="0.03282" REYEY="0.00091" REYEZ="0.52751" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59386" FPOGY="0.28432" FPOGS="4986.60303" FPOGD="0.28857" FPOGID="14371" FPOGV="1" LPOGX="0.57913" LPOGY="0.32606" LPOGV="1" RPOGX="0.61629" RPOGY="0.23485" RPOGV="1" BPOGX="0.59771" BPOGY="0.28046" BPOGV="1" LPCX="0.36762" LPCY="0.50880" LPD="23.20369" LPS="0.64957" LPV="1" RPCX="0.66422" RPCY="0.48358" RPD="24.15529" RPS="0.64957" RPV="1" LEYEX="-0.02569" LEYEY="-0.00292" LEYEZ="0.51315" LPUPILD="0.00421" LPUPILV="1" REYEX="0.03282" REYEY="0.00091" REYEZ="0.52751" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59370" FPOGY="0.28444" FPOGS="4986.60303" FPOGD="0.29492" FPOGID="14371" FPOGV="1" LPOGX="0.58459" LPOGY="0.32853" LPOGV="1" RPOGX="0.58871" RPOGY="0.25156" RPOGV="1" BPOGX="0.58665" BPOGY="0.29004" BPOGV="1" LPCX="0.36711" LPCY="0.50869" LPD="23.22725" LPS="0.64957" LPV="1" RPCX="0.66371" RPCY="0.48335" RPD="23.95284" RPS="0.64957" RPV="1" LEYEX="-0.02569" LEYEY="-0.00292" LEYEZ="0.51315" LPUPILD="0.00417" LPUPILV="1" REYEX="0.03282" REYEY="0.00091" REYEZ="0.52751" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59355" FPOGY="0.28449" FPOGS="4986.60303" FPOGD="0.30176" FPOGID="14371" FPOGV="1" LPOGX="0.58419" LPOGY="0.32533" LPOGV="1" RPOGX="0.58933" RPOGY="0.24793" RPOGV="1" BPOGX="0.58676" BPOGY="0.28663" BPOGV="1" LPCX="0.36666" LPCY="0.50855" LPD="22.54915" LPS="0.65241" LPV="1" RPCX="0.66320" RPCY="0.48318" RPD="24.31953" RPS="0.65241" RPV="1" LEYEX="-0.02639" LEYEY="-0.00296" LEYEZ="0.51996" LPUPILD="0.00420" LPUPILV="1" REYEX="0.03278" REYEY="0.00104" REYEZ="0.53456" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59374" FPOGY="0.28484" FPOGS="4986.60303" FPOGD="0.30859" FPOGID="14371" FPOGV="1" LPOGX="0.58978" LPOGY="0.36051" LPOGV="1" RPOGX="0.61512" RPOGY="0.24120" RPOGV="1" BPOGX="0.60245" BPOGY="0.30085" BPOGV="1" LPCX="0.36585" LPCY="0.50830" LPD="22.65408" LPS="0.65525" LPV="1" RPCX="0.66247" RPCY="0.48265" RPD="23.77390" RPS="0.65525" RPV="1" LEYEX="-0.02639" LEYEY="-0.00296" LEYEZ="0.51996" LPUPILD="0.00423" LPUPILV="1" REYEX="0.03278" REYEY="0.00104" REYEZ="0.53456" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59387" FPOGY="0.28523" FPOGS="4986.60303" FPOGD="0.31543" FPOGID="14371" FPOGV="1" LPOGX="0.58051" LPOGY="0.34970" LPOGV="1" RPOGX="0.62004" RPOGY="0.25760" RPOGV="1" BPOGX="0.60028" BPOGY="0.30365" BPOGV="1" LPCX="0.36539" LPCY="0.50860" LPD="22.58633" LPS="0.65810" LPV="1" RPCX="0.66194" RPCY="0.48236" RPD="23.65289" RPS="0.65810" RPV="1" LEYEX="-0.02639" LEYEY="-0.00296" LEYEZ="0.51996" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03278" REYEY="0.00104" REYEZ="0.53456" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59261" FPOGY="0.28586" FPOGS="4986.60303" FPOGD="0.32178" FPOGID="14371" FPOGV="1" LPOGX="0.58010" LPOGY="0.34664" LPOGV="1" RPOGX="0.62078" RPOGY="0.25406" RPOGV="1" BPOGX="0.60044" BPOGY="0.30035" BPOGV="1" LPCX="0.36495" LPCY="0.50836" LPD="22.70192" LPS="0.66094" LPV="1" RPCX="0.66150" RPCY="0.48227" RPD="24.06314" RPS="0.66094" RPV="1" LEYEX="-0.02680" LEYEY="-0.00294" LEYEZ="0.52198" LPUPILD="0.00419" LPUPILV="1" REYEX="0.03248" REYEY="0.00120" REYEZ="0.53497" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59261" FPOGY="0.28568" FPOGS="4986.60303" FPOGD="0.32861" FPOGID="14371" FPOGV="1" LPOGX="0.58630" LPOGY="0.33819" LPOGV="1" RPOGX="0.60156" RPOGY="0.20902" RPOGV="1" BPOGX="0.59393" BPOGY="0.27360" BPOGV="1" LPCX="0.36420" LPCY="0.50838" LPD="22.65430" LPS="0.66094" LPV="1" RPCX="0.66061" RPCY="0.48216" RPD="24.66372" RPS="0.66094" RPV="1" LEYEX="-0.02680" LEYEY="-0.00294" LEYEZ="0.52198" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03248" REYEY="0.00120" REYEZ="0.53497" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59313" FPOGY="0.28576" FPOGS="4986.60303" FPOGD="0.33545" FPOGID="14371" FPOGV="1" LPOGX="0.59787" LPOGY="0.34442" LPOGV="1" RPOGX="0.61655" RPOGY="0.23086" RPOGV="1" BPOGX="0.60721" BPOGY="0.28764" BPOGV="1" LPCX="0.36371" LPCY="0.50846" LPD="22.25840" LPS="0.66094" LPV="1" RPCX="0.66033" RPCY="0.48171" RPD="24.02915" RPS="0.66094" RPV="1" LEYEX="-0.02680" LEYEY="-0.00294" LEYEZ="0.52198" LPUPILD="0.00423" LPUPILV="1" REYEX="0.03248" REYEY="0.00120" REYEZ="0.53497" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59367" FPOGY="0.28579" FPOGS="4986.60303" FPOGD="0.34229" FPOGID="14371" FPOGV="1" LPOGX="0.59787" LPOGY="0.34442" LPOGV="1" RPOGX="0.61655" RPOGY="0.23086" RPOGV="1" BPOGX="0.60721" BPOGY="0.28764" BPOGV="1" LPCX="0.36334" LPCY="0.50832" LPD="22.71945" LPS="0.66094" LPV="1" RPCX="0.65991" RPCY="0.48152" RPD="23.97899" RPS="0.66094" RPV="1" LEYEX="-0.02756" LEYEY="-0.00298" LEYEZ="0.53058" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03232" REYEY="0.00133" REYEZ="0.53757" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59387" FPOGY="0.28581" FPOGS="4986.60303" FPOGD="0.34863" FPOGID="14371" FPOGV="1" LPOGX="0.59126" LPOGY="0.33332" LPOGV="1" RPOGX="0.59916" RPOGY="0.23361" RPOGV="1" BPOGX="0.59521" BPOGY="0.28347" BPOGV="1" LPCX="0.36261" LPCY="0.50834" LPD="22.30187" LPS="0.66094" LPV="1" RPCX="0.65904" RPCY="0.48123" RPD="24.08792" RPS="0.66094" RPV="1" LEYEX="-0.02756" LEYEY="-0.00298" LEYEZ="0.53058" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03232" REYEY="0.00133" REYEZ="0.53757" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59416" FPOGY="0.28555" FPOGS="4986.60303" FPOGD="0.35547" FPOGID="14371" FPOGV="1" LPOGX="0.60032" LPOGY="0.34282" LPOGV="1" RPOGX="0.61023" RPOGY="0.22107" RPOGV="1" BPOGX="0.60527" BPOGY="0.28195" BPOGV="1" LPCX="0.36240" LPCY="0.50845" LPD="22.51658" LPS="0.66094" LPV="1" RPCX="0.65860" RPCY="0.48139" RPD="24.46093" RPS="0.66094" RPV="1" LEYEX="-0.02756" LEYEY="-0.00298" LEYEZ="0.53058" LPUPILD="0.00426" LPUPILV="1" REYEX="0.03232" REYEY="0.00133" REYEZ="0.53757" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59445" FPOGY="0.28526" FPOGS="4986.60303" FPOGD="0.36182" FPOGID="14371" FPOGV="1" LPOGX="0.60032" LPOGY="0.34282" LPOGV="1" RPOGX="0.61023" RPOGY="0.22107" RPOGV="1" BPOGX="0.60527" BPOGY="0.28195" BPOGV="1" LPCX="0.36178" LPCY="0.50833" LPD="22.36080" LPS="0.66094" LPV="1" RPCX="0.65807" RPCY="0.48110" RPD="24.79254" RPS="0.66094" RPV="1" LEYEX="-0.02727" LEYEY="-0.00292" LEYEZ="0.51901" LPUPILD="0.00424" LPUPILV="1" REYEX="0.03176" REYEY="0.00136" REYEZ="0.53359" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59454" FPOGY="0.28506" FPOGS="4986.60303" FPOGD="0.36865" FPOGID="14371" FPOGV="1" LPOGX="0.59181" LPOGY="0.34095" LPOGV="1" RPOGX="0.59965" RPOGY="0.22840" RPOGV="1" BPOGX="0.59573" BPOGY="0.28467" BPOGV="1" LPCX="0.36117" LPCY="0.50832" LPD="22.57435" LPS="0.66094" LPV="1" RPCX="0.65750" RPCY="0.48071" RPD="24.33371" RPS="0.66094" RPV="1" LEYEX="-0.02727" LEYEY="-0.00292" LEYEZ="0.51901" LPUPILD="0.00427" LPUPILV="1" REYEX="0.03176" REYEY="0.00136" REYEZ="0.53359" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59501" FPOGY="0.28501" FPOGS="4986.60303" FPOGD="0.37549" FPOGID="14371" FPOGV="1" LPOGX="0.58906" LPOGY="0.34345" LPOGV="1" RPOGX="0.61738" RPOGY="0.22302" RPOGV="1" BPOGX="0.60322" BPOGY="0.28324" BPOGV="1" LPCX="0.36096" LPCY="0.50843" LPD="22.85621" LPS="0.66094" LPV="1" RPCX="0.65717" RPCY="0.48063" RPD="24.06845" RPS="0.66094" RPV="1" LEYEX="-0.02727" LEYEY="-0.00292" LEYEZ="0.51901" LPUPILD="0.00422" LPUPILV="1" REYEX="0.03176" REYEY="0.00136" REYEZ="0.53359" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59548" FPOGY="0.28511" FPOGS="4986.60303" FPOGD="0.38232" FPOGID="14371" FPOGV="1" LPOGX="0.58944" LPOGY="0.34654" LPOGV="1" RPOGX="0.61665" RPOGY="0.22670" RPOGV="1" BPOGX="0.60304" BPOGY="0.28662" BPOGV="1" LPCX="0.36048" LPCY="0.50830" LPD="22.51069" LPS="0.65810" LPV="1" RPCX="0.65677" RPCY="0.48050" RPD="23.94661" RPS="0.65810" RPV="1" LEYEX="-0.02751" LEYEY="-0.00292" LEYEZ="0.51844" LPUPILD="0.00424" LPUPILV="1" REYEX="0.03119" REYEY="0.00147" REYEZ="0.52932" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59582" FPOGY="0.28590" FPOGS="4986.60303" FPOGD="0.38916" FPOGID="14371" FPOGV="1" LPOGX="0.57846" LPOGY="0.35594" LPOGV="1" RPOGX="0.60491" RPOGY="0.24309" RPOGV="1" BPOGX="0.59169" BPOGY="0.29952" BPOGV="1" LPCX="0.35975" LPCY="0.50878" LPD="23.09553" LPS="0.65525" LPV="1" RPCX="0.65610" RPCY="0.48035" RPD="23.89356" RPS="0.65525" RPV="1" LEYEX="-0.02751" LEYEY="-0.00292" LEYEZ="0.51844" LPUPILD="0.00424" LPUPILV="1" REYEX="0.03119" REYEY="0.00147" REYEZ="0.52932" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59609" FPOGY="0.28629" FPOGS="4986.60303" FPOGD="0.39551" FPOGID="14371" FPOGV="1" LPOGX="0.57783" LPOGY="0.33307" LPOGV="1" RPOGX="0.61638" RPOGY="0.25941" RPOGV="1" BPOGX="0.59710" BPOGY="0.29624" BPOGV="1" LPCX="0.35960" LPCY="0.50868" LPD="23.20888" LPS="0.65241" LPV="1" RPCX="0.65557" RPCY="0.48046" RPD="24.27973" RPS="0.65241" RPV="1" LEYEX="-0.02751" LEYEY="-0.00292" LEYEZ="0.51844" LPUPILD="0.00416" LPUPILV="1" REYEX="0.03119" REYEY="0.00147" REYEZ="0.52932" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59635" FPOGY="0.28668" FPOGS="4986.60303" FPOGD="0.40283" FPOGID="14371" FPOGV="1" LPOGX="0.57783" LPOGY="0.33307" LPOGV="1" RPOGX="0.61638" RPOGY="0.25941" RPOGV="1" BPOGX="0.59710" BPOGY="0.29624" BPOGV="1" LPCX="0.35909" LPCY="0.50891" LPD="23.34098" LPS="0.65241" LPV="1" RPCX="0.65525" RPCY="0.48019" RPD="24.14926" RPS="0.65241" RPV="1" LEYEX="-0.02817" LEYEY="-0.00300" LEYEZ="0.52559" LPUPILD="0.00420" LPUPILV="1" REYEX="0.03113" REYEY="0.00152" REYEZ="0.53378" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59645" FPOGY="0.28678" FPOGS="4986.60303" FPOGD="0.40918" FPOGID="14371" FPOGV="1" LPOGX="0.56833" LPOGY="0.33961" LPOGV="1" RPOGX="0.61553" RPOGY="0.23406" RPOGV="1" BPOGX="0.59193" BPOGY="0.28684" BPOGV="1" LPCX="0.35848" LPCY="0.50880" LPD="22.98418" LPS="0.65525" LPV="1" RPCX="0.65458" RPCY="0.48036" RPD="24.59617" RPS="0.65525" RPV="1" LEYEX="-0.02817" LEYEY="-0.00300" LEYEZ="0.52559" LPUPILD="0.00424" LPUPILV="1" REYEX="0.03113" REYEY="0.00152" REYEZ="0.53378" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59637" FPOGY="0.28705" FPOGS="4986.60303" FPOGD="0.41553" FPOGID="14371" FPOGV="1" LPOGX="0.59036" LPOGY="0.35597" LPOGV="1" RPOGX="0.58739" RPOGY="0.23053" RPOGV="1" BPOGX="0.58888" BPOGY="0.29325" BPOGV="1" LPCX="0.35820" LPCY="0.50904" LPD="23.20050" LPS="0.65810" LPV="1" RPCX="0.65431" RPCY="0.48016" RPD="24.29851" RPS="0.65810" RPV="1" LEYEX="-0.02817" LEYEY="-0.00300" LEYEZ="0.52559" LPUPILD="0.00418" LPUPILV="1" REYEX="0.03113" REYEY="0.00152" REYEZ="0.53378" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59628" FPOGY="0.28723" FPOGS="4986.60303" FPOGD="0.42236" FPOGID="14371" FPOGV="1" LPOGX="0.58999" LPOGY="0.35292" LPOGV="1" RPOGX="0.58733" RPOGY="0.23090" RPOGV="1" BPOGX="0.58866" BPOGY="0.29191" BPOGV="1" LPCX="0.35770" LPCY="0.50907" LPD="22.48366" LPS="0.66094" LPV="1" RPCX="0.65394" RPCY="0.48004" RPD="23.75524" RPS="0.65781" RPV="1" LEYEX="-0.02799" LEYEY="-0.00295" LEYEZ="0.51785" LPUPILD="0.00425" LPUPILV="1" REYEX="0.03021" REYEY="0.00149" REYEZ="0.52275" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.59651" FPOGY="0.28676" FPOGS="4986.60303" FPOGD="0.42920" FPOGID="14371" FPOGV="1" LPOGX="0.58853" LPOGY="0.33012" LPOGV="1" RPOGX="0.62418" RPOGY="0.22549" RPOGV="1" BPOGX="0.60636" BPOGY="0.27780" BPOGV="1" LPCX="0.35714" LPCY="0.50927" LPD="22.65222" LPS="0.65781" LPV="1" RPCX="0.65335" RPCY="0.48016" RPD="24.45386" RPS="0.65467" RPV="1" LEYEX="-0.02799" LEYEY="-0.00295" LEYEZ="0.51785" LPUPILD="0.00425" LPUPILV="1" REYEX="0.03021" REYEY="0.00149" REYEZ="0.52275" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
